Initial positions:
122.542, 60.1543, 29.9579
27.23, 48.9651, 7.68878
28.0666, 41.8914, 92.497
111.012, 48.1579, 101.836
68.4498, 34.3705, 114.838
38.3264, 88.9896, 103.583
76.9738, 68.3181, 94.2525
32.5953, 106.874, 54.2423
115.827, 18.15, 93.3557
63.0379, 88.2975, 42.909
22.0523, 92.437, 72.0955
45.0848, 29.6212, 37.7212
98.576, 55.9389, 74.8068
58.1986, 100.828, 71.7684
120.059, 15.2621, 120.992
41.9115, 77.6151, 80.9962
54.5414, 11.055, 12.4909
34.2731, 78.8229, 14.2929
101.4, 69.9925, 41.3163
29.5206, 90.4063, 64.1112
95.1431, 28.8503, 121.453
49.9453, 86.634, 108.128
26.2241, 8.29061, 53.152
36.0039, 76.3819, 127.574
3.46047, 107.953, 91.0598
55.8058, 113.814, 116.773
18.2187, 73.5971, 32.3247
73.1362, 13.7768, 13.2094
114.737, 93.7223, 55.1904
114.292, 124.074, 70.0087
65.5872, 89.0054, 36.3621
31.8508, 11.0172, 126.272
55.1972, 78.3761, 6.02027
23.301, 116.774, 97.6053
99.173, 35.6707, 26.7108
110.126, 101.098, 85.1201
70.9922, 74.724, 70.8786
49.7539, 18.1423, 81.5034
126.866, 18.0353, 53.7212
22.1217, 53.5734, 66.9923
86.6064, 23.4324, 29.221
44.6425, 54.2232, 70.6345
24.0228, 21.635, 31.2745
127.722, 1.18197, 112.656
127.73, 82.5238, 108.882
13.9341, 27.3388, 78.4583
38.1137, 106.877, 124.748
96.4515, 124.353, 112.554
102.208, 46.6236, 0.441447
48.7231, 5.45473, 127.13
16.7521, 87.348, 36.7563
106.838, 63.2591, 88.5863
74.8833, 113.002, 114.198
102.414, 91.5637, 44.9715
65.5753, 49.6787, 80.7667
101.296, 90.2457, 78.6569
97.6779, 115.002, 10.3526
102.882, 71.4191, 81.8268
68.2843, 21.4458, 53.9681
119.66, 124.112, 70.6037
88.064, 78.6239, 89.7529
6.88835, 65.6187, 11.3112
118.67, 106.817, 114.69
55.2854, 39.8887, 89.761
58.4064, 11.2992, 25.198
49.7067, 51.8409, 14.3506
41.1947, 116.173, 9.63625
127.058, 74.6524, 98.1542
8.71119, 91.8974, 26.6699
34.7205, 89.7557, 126.075
22.5479, 25.5584, 43.4977
104.913, 65.9618, 53.8181
21.8315, 65.7473, 83.1053
43.089, 69.6884, 87.8714
19.7933, 59.8001, 93.303
107.889, 15.287, 15.1001
95.0627, 106.34, 67.1559
93.2909, 29.5985, 84.1586
116.245, 39.2657, 110.855
109.333, 102.636, 24.0162
89.4089, 85.6444, 45.5903
51.0012, 26.6846, 93.3664
106.496, 114.465, 35.2295
67.2276, 107.558, 62.334
77.6951, 27.767, 58.4532
101.462, 123.548, 42.2599
6.2602, 120.941, 27.9446
64.8998, 18.6989, 74.4764
85.2759, 20.7561, 6.19048
103.356, 127.771, 87.4443
10.1393, 85.9524, 24.8904
109.17, 68.5685, 39.0288
2.68319, 64.3321, 45.1903
102.059, 114.669, 38.8478
117.87, 26.7231, 123.127
95.3565, 67.4038, 113.154
30.3923, 103.883, 127.734
98.6423, 89.5229, 109.79
84.56, 17.3797, 96.9178
17.3278, 78.3789, 55.5999
123.361, 87.6599, 13.1506
65.2412, 93.6948, 78.0835
10.3075, 30.3249, 2.49376
74.9709, 71.9037, 4.04039
45.6185, 0.26458, 26.7801
42.1136, 4.53607, 27.2573
52.15, 74.2455, 117.594
48.9594, 80.8708, 39.9387
77.0178, 101.372, 6.60409
4.60355, 71.9573, 26.0025
69.2478, 80.8205, 5.29834
37.922, 125.37, 22.819
93.6711, 22.5032, 96.0587
54.2459, 4.57114, 61.6179
42.4544, 46.7578, 51.4135
31.3319, 58.5021, 82.3339
98.3418, 1.50224, 36.7164
67.8561, 121.457, 7.34899
20.7864, 95.387, 87.018
39.1797, 92.811, 123.643
65.6278, 0.835714, 101.831
14.3146, 26.0773, 51.3693
66.6764, 20.5769, 1.55369
77.4057, 55.8027, 114.256
110.211, 78.8775, 10.2061
120.34, 108.315, 40.2355
61.3067, 96.284, 7.93438
115.558, 40.6841, 105.331
126.729, 127.468, 117.881
109.466, 72.2617, 61.9801
26.0024, 75.6234, 58.5662
66.1272, 87.4995, 86.7514
25.8634, 108.188, 59.2382
27.1805, 119.671, 61.9327
5.64733, 39.0296, 119.112
24.7168, 98.5564, 118.827
13.9613, 56.6718, 5.66183
12.0021, 93.4587, 77.2523
59.586, 96.2321, 55.478
48.7946, 48.8247, 103.342
9.46251, 61.8886, 82.6757
16.1267, 80.7232, 22.3096
50.7104, 112.361, 30.5628
30.0194, 105.858, 94.4745
54.8556, 122.428, 3.28556
64.1259, 63.1379, 78.2337
91.3436, 20.3026, 28.5298
85.6816, 3.2897, 29.5913
35.554, 126.958, 99.9956
103.873, 2.41452, 106.14
61.8881, 108.534, 87.2771
67.009, 28.4165, 49.6253
42.8553, 21.4323, 40.692
29.4353, 64.3875, 75.7399
43.9154, 8.81694, 40.7317
78.9824, 123.801, 58.1144
68.9265, 19.615, 69.9449
116.924, 28.5835, 95.2212
43.949, 127.472, 4.70364
10.6836, 113.625, 18.8778
127.869, 74.2088, 24.6936
14.9858, 79.2777, 28.7666
58.9465, 28.1964, 36.351
80.139, 22.5374, 81.3388
125.724, 94.8718, 41.765
121.103, 8.5574, 58.2297
105.49, 108.021, 111.82
59.7143, 8.64861, 20.3174
85.7711, 6.56781, 79.8973
100.274, 87.3824, 25.8576
31.9193, 58.9546, 21.8026
50.6126, 3.21592, 80.1508
46.8782, 21.0325, 108.681
66.0736, 37.9, 21.3542
103.512, 120.999, 64.2979
55.4691, 20.9694, 85.7592
7.43921, 1.42809, 121.199
117.821, 72.6518, 23.631
35.8921, 118.313, 25.8865
60.4571, 90.1016, 108.003
95.3079, 34.1838, 16.8662
35.712, 124.152, 82.4257
82.2297, 53.1366, 12.0227
95.5703, 39.4833, 104.07
102.367, 1.16735, 71.9579
2.0464, 75.1462, 93.1521
37.8039, 94.8517, 108.253
13.937, 3.95426, 68.5107
26.5278, 25.3886, 64.048
95.4512, 62.4159, 43.6287
87.5779, 89.8158, 49.323
16.9229, 7.16447, 18.6644
76.3025, 43.4671, 26.1425
80.4515, 14.3907, 72.7197
1.4707, 38.6816, 36.906
25.2582, 34.9075, 80.4235
20.8078, 76.6889, 50.3993
47.6743, 27.6257, 83.8382
90.3296, 82.8424, 96.6571
21.1417, 0.619859, 94.5564
119.716, 69.849, 1.32506
79.3041, 59.799, 19.1677
118.623, 104.469, 43.916
80.1865, 68.1651, 55.5867
111.346, 29.7123, 62.7126
53.4998, 41.544, 107.988
47.3561, 62.4374, 20.1491
59.6105, 126.443, 24.7289
18.0483, 85.2599, 108.826
101.24, 11.639, 106.711
54.9634, 118.437, 50.6056
65.6428, 73.5172, 35.2441
103.838, 9.1151, 53.0994
4.09421, 57.0481, 57.0517
12.5268, 50.2218, 102.311
118.744, 114.828, 79.2376
30.2149, 24.6802, 36.2645
86.7566, 117.676, 82.2407
114.831, 63.6258, 72.4901
79.2034, 85.5618, 124.635
13.0624, 9.36561, 86.6383
25.7486, 5.47374, 38.1237
124.989, 8.04672, 23.719
10.3862, 61.5039, 96.5165
57.4786, 73.7787, 56.6216
80.3402, 11.6362, 69.9065
13.4962, 118.372, 42.8802
119.815, 124.944, 70.2337
97.341, 79.7773, 70.2924
88.5719, 127.748, 70.2415
91.9856, 78.7658, 0.258209
116.317, 2.62877, 58.765
84.9288, 61.7038, 57.0441
0.984305, 37.1131, 0.751212
109.226, 123.495, 87.5306
56.1635, 96.1059, 42.9373
72.7765, 90.8202, 77.2163
47.3518, 123.386, 58.0776
43.2955, 125.658, 114.86
81.3827, 102.144, 20.1837
100.271, 101.025, 12.4466
70.3172, 61.3142, 19.8148
8.41398, 82.2759, 97.0965
9.35117, 42.4121, 120.718
49.5795, 8.8362, 104.617
47.4843, 62.9823, 119.591
122.839, 8.46188, 119.532
6.31511, 51.4867, 45.0171
98.7116, 25.7049, 62.2512
84.3813, 35.3402, 63.0635
116.203, 120.201, 110.265
36.0417, 40.5542, 22.0204
67.3635, 4.13287, 91.0723
0.546894, 88.5163, 25.246
14.4546, 52.242, 92.9014
40.4127, 28.6149, 48.5569
73.409, 63.6718, 117.009
68.044, 43.5471, 42.6107
